variable_name,wind_speed,wind_speed,roughness_length
2007-10-29,5.52,8.48,0.15
2007-10-30,4.12,6.84,0.15
2007-10-31,5.23,8.02,0.15
2007-11-01,4.84,7.78,0.15
2007-11-02,3.59,6.25,0.15
2007-11-03,1.97,3.55,0.15
2007-11-04,2.37,4.03,0.15
2007-11-05,4.59,7.57,0.15
2007-11-06,4.35,6.98,0.15
2007-11-07,5.45,8.21,0.15
2007-11-08,7.45,10.79,0.15
2007-11-09,6.09,8.88,0.15
2007-11-10,6.51,9.57,0.15
2007-11-11,5.18,7.86,0.15
2007-11-12,3.06,4.51,0.15
2007-11-13,6.02,8.97,0.15
2007-11-14,5.49,8.16,0.15
2007-11-15,3.3,5.52,0.15
2007-11-16,4.29,7.25,0.15
2007-11-17,6.6,9.88,0.15
2007-11-18,5.37,7.47,0.15
2007-11-19,6.48,8.84,0.15
2007-11-20,4.05,6.53,0.15
2007-11-21,3.86,6.61,0.15
2007-11-22,5.46,7.99,0.15
2007-11-23,3.41,5.29,0.15
2007-11-24,7.29,10.56,0.15
2007-11-25,3.7,6.84,0.15
2007-11-26,2.48,4.91,0.15
2007-11-27,4.7,7.25,0.15
2007-11-28,6.41,9.43,0.15
2007-11-29,5.19,8.28,0.15
2007-11-30,7.38,10.41,0.15
2007-12-01,10.31,14.3,0.15
2007-12-02,9.46,13.48,0.15
2007-12-03,5.92,9.13,0.15
2007-12-04,9.74,13.62,0.15
2007-12-05,9.7,13.7,0.15
2007-12-06,8.98,12.7,0.15
2007-12-07,8.03,11.55,0.15
2007-12-08,11.12,15.11,0.15
2007-12-09,10.74,14.32,0.15
2007-12-10,3.84,5.78,0.15
2007-12-11,5.94,8.8,0.15
2007-12-12,8.7,11.92,0.15
2007-12-13,9.37,13.04,0.15
2007-12-14,7.75,10.94,0.15
2007-12-15,5.59,8.07,0.15
2007-12-16,6.28,9.01,0.15
2007-12-17,5.1,7.97,0.15
2007-12-18,3.65,6.35,0.15
2007-12-19,3.23,5.92,0.15
2007-12-20,5.38,7.95,0.15
2007-12-21,5.19,7.16,0.15
2007-12-22,4.23,7.27,0.15
2007-12-23,8.18,11.88,0.15
2007-12-24,2.98,4.77,0.15
2007-12-25,5.92,9.52,0.15
2007-12-26,8.01,11.49,0.15
2007-12-27,8.36,12.02,0.15
2007-12-28,9.38,13.05,0.15
2007-12-29,9.96,13.78,0.15
2007-12-30,4.83,7.75,0.15
2007-12-31,6.34,9.41,0.15
2008-01-01,5.94,8.76,0.15
2008-01-02,9.38,12.89,0.15
2008-01-03,6.88,9.84,0.15
2008-01-04,7.25,10.03,0.15
2008-01-05,8.38,12.23,0.15
2008-01-06,5.98,9.07,0.15
2008-01-07,8.63,12.23,0.15
2008-01-08,8.5,11.95,0.15
2008-01-09,7.42,10.44,0.15
2008-01-10,4.32,7.14,0.15
2008-01-11,3.07,5.49,0.15
2008-01-12,6.57,10.12,0.15
2008-01-13,6.87,9.96,0.15
2008-01-14,8.28,11.62,0.15
2008-01-15,6.05,8.99,0.15
2008-01-16,4.09,6.3,0.15
2008-01-17,9.48,13.36,0.15
2008-01-18,9.41,13.16,0.15
2008-01-19,3.51,6.18,0.15
2008-01-20,5.0,7.54,0.15
2008-01-21,7.71,10.69,0.15
2008-01-22,5.58,8.45,0.15
2008-01-23,8.59,12.12,0.15
2008-01-24,8.09,11.25,0.15
2008-01-25,10.89,15.05,0.15
2008-01-26,8.16,11.61,0.15
2008-01-27,4.91,8.09,0.15
2008-01-28,6.24,9.02,0.15
2008-01-29,4.76,7.22,0.15
2008-01-30,7.61,10.99,0.15
2008-01-31,11.81,15.75,0.15
2008-02-01,5.35,7.82,0.15
2008-02-02,7.82,11.2,0.15
2008-02-03,8.35,11.75,0.15
2008-02-04,8.16,11.4,0.15
2008-02-05,7.96,11.17,0.15
2008-02-06,5.88,8.73,0.15
2008-02-07,8.28,11.62,0.15
2008-02-08,8.3,11.43,0.15
2008-02-09,5.6,8.3,0.15
2008-02-10,3.27,4.8,0.15
2008-02-11,4.5,6.37,0.15
2008-02-12,3.43,5.31,0.15
2008-02-13,3.06,4.67,0.15
2008-02-14,3.56,5.11,0.15
2008-02-15,2.79,4.59,0.15
2008-02-16,2.67,4.27,0.15
2008-02-17,2.77,4.31,0.15
2008-02-18,3.32,4.89,0.15
2008-02-19,3.14,5.02,0.15
2008-02-20,4.59,7.2,0.15
2008-02-21,9.24,12.59,0.15
2008-02-22,8.84,12.18,0.15
2008-02-23,8.54,11.65,0.15
2008-02-24,5.54,8.19,0.15
2008-02-25,9.46,13.05,0.15
2008-02-26,8.57,12.14,0.15
2008-02-27,2.79,4.54,0.15
2008-02-28,3.55,5.91,0.15
2008-02-29,11.52,15.4,0.15
2008-03-01,10.01,13.65,0.15
2008-03-02,7.92,10.95,0.15
2008-03-03,8.61,11.62,0.15
2008-03-04,5.52,8.19,0.15
2008-03-05,6.62,9.75,0.15
2008-03-06,8.62,11.78,0.15
2008-03-07,7.86,10.74,0.15
2008-03-08,9.39,12.73,0.15
2008-03-09,8.09,10.55,0.15
2008-03-10,9.48,12.5,0.15
2008-03-11,11.83,16.18,0.15
2008-03-12,10.67,14.44,0.15
2008-03-13,5.18,7.8,0.15
2008-03-14,3.68,5.36,0.15
2008-03-15,4.34,6.48,0.15
2008-03-16,5.09,7.28,0.15
2008-03-17,5.2,8.1,0.15
2008-03-18,3.01,5.12,0.15
2008-03-19,3.69,5.84,0.15
2008-03-20,9.41,12.86,0.15
2008-03-21,10.48,13.98,0.15
2008-03-22,7.93,10.75,0.15
2008-03-23,7.01,9.72,0.15
2008-03-24,4.23,6.47,0.15
2008-03-25,4.05,6.16,0.15
2008-03-26,5.14,7.61,0.15
2008-03-27,5.24,7.0,0.15
2008-03-28,9.18,12.46,0.15
2008-03-29,8.01,10.88,0.15
2008-03-30,5.0,7.4,0.15
2008-03-31,6.16,8.57,0.15
2008-04-01,9.41,13.02,0.15
2008-04-02,5.32,7.77,0.15
2008-04-03,2.8,4.23,0.15
2008-04-04,4.42,6.43,0.15
2008-04-05,6.73,9.21,0.15
2008-04-06,7.04,9.42,0.15
2008-04-07,5.23,7.31,0.15
2008-04-08,2.83,4.2,0.15
2008-04-09,3.12,4.81,0.15
2008-04-10,5.1,7.27,0.15
2008-04-11,5.64,7.77,0.15
2008-04-12,4.64,7.22,0.15
2008-04-13,4.15,6.2,0.15
2008-04-14,2.83,4.03,0.15
2008-04-15,2.15,3.22,0.15
2008-04-16,7.23,10.12,0.15
2008-04-17,7.64,10.23,0.15
2008-04-18,8.03,10.66,0.15
2008-04-19,7.67,10.26,0.15
2008-04-20,5.09,6.86,0.15
2008-04-21,3.34,5.12,0.15
2008-04-22,5.41,7.82,0.15
2008-04-23,6.31,8.7,0.15
2008-04-24,6.02,8.41,0.15
2008-04-25,7.36,9.98,0.15
2008-04-26,5.07,6.93,0.15
2008-04-27,3.85,5.44,0.15
2008-04-28,3.95,5.41,0.15
2008-04-29,4.8,6.9,0.15
2008-04-30,6.44,8.7,0.15
2008-05-01,4.02,6.24,0.15
2008-05-02,5.48,7.58,0.15
2008-05-03,9.41,12.45,0.15
2008-05-04,5.01,7.3,0.15
2008-05-05,3.77,5.67,0.15
2008-05-06,4.88,7.58,0.15
2008-05-07,4.26,6.59,0.15
2008-05-08,5.64,8.08,0.15
2008-05-09,3.54,4.91,0.15
2008-05-10,3.25,4.66,0.15
2008-05-11,1.7,2.58,0.15
2008-05-12,3.12,4.7,0.15
2008-05-13,5.15,7.46,0.15
2008-05-14,4.64,6.7,0.15
2008-05-15,3.61,5.13,0.15
2008-05-16,1.97,2.71,0.15
2008-05-17,3.64,5.07,0.15
2008-05-18,4.38,6.19,0.15
2008-05-19,4.35,6.32,0.15
2008-05-20,6.65,8.85,0.15
2008-05-21,8.34,11.12,0.15
2008-05-22,4.36,6.33,0.15
2008-05-23,4.48,6.66,0.15
2008-05-24,6.99,9.4,0.15
2008-05-25,8.48,11.37,0.15
2008-05-26,9.1,12.17,0.15
2008-05-27,6.12,8.38,0.15
2008-05-28,2.52,3.83,0.15
2008-05-29,2.99,4.12,0.15
2008-05-30,1.86,2.59,0.15
2008-05-31,1.11,1.41,0.15
2008-06-01,2.34,3.24,0.15
2008-06-02,3.33,4.65,0.15
2008-06-03,4.94,7.08,0.15
2008-06-04,5.3,7.39,0.15
2008-06-05,3.0,4.06,0.15
2008-06-06,3.47,5.01,0.15
2008-06-07,2.48,3.62,0.15
2008-06-08,3.42,4.82,0.15
2008-06-09,5.11,6.87,0.15
2008-06-10,4.69,6.41,0.15
2008-06-11,4.41,6.1,0.15
2008-06-12,4.95,6.92,0.15
2008-06-13,4.18,6.16,0.15
2008-06-14,3.43,5.0,0.15
2008-06-15,3.58,5.23,0.15
2008-06-16,3.73,5.36,0.15
2008-06-17,6.77,9.27,0.15
2008-06-18,5.32,7.53,0.15
2008-06-19,6.25,8.79,0.15
2008-06-20,2.93,4.47,0.15
2008-06-21,5.68,7.92,0.15
2008-06-22,9.45,12.7,0.15
2008-06-23,3.08,4.49,0.15
2008-06-24,8.03,10.8,0.15
2008-06-25,9.36,12.51,0.15
2008-06-26,6.93,9.55,0.15
2008-06-27,6.67,9.16,0.15
2008-06-28,7.03,9.38,0.15
2008-06-29,6.82,9.29,0.15
2008-06-30,8.11,10.8,0.15
2008-07-01,8.5,11.23,0.15
2008-07-02,4.26,5.7,0.15
2008-07-03,3.61,5.12,0.15
2008-07-04,6.56,8.59,0.15
2008-07-05,5.87,7.72,0.15
2008-07-06,5.66,7.54,0.15
2008-07-07,6.2,8.37,0.15
2008-07-08,5.02,7.1,0.15
2008-07-09,4.87,6.61,0.15
2008-07-10,4.6,6.35,0.15
2008-07-11,6.06,8.25,0.15
2008-07-12,4.31,6.16,0.15
2008-07-13,3.12,4.34,0.15
2008-07-14,4.95,6.68,0.15
2008-07-15,6.35,8.69,0.15
2008-07-16,6.02,8.22,0.15
2008-07-17,6.09,8.11,0.15
2008-07-18,6.55,8.7,0.15
2008-07-19,6.43,8.9,0.15
2008-07-20,5.02,7.38,0.15
2008-07-21,4.45,6.24,0.15
2008-07-22,3.89,5.33,0.15
2008-07-23,3.47,4.84,0.15
2008-07-24,5.55,7.84,0.15
2008-07-25,3.8,5.38,0.15
2008-07-26,2.78,4.04,0.15
2008-07-27,3.21,4.6,0.15
2008-07-28,2.25,3.23,0.15
2008-07-29,6.62,8.88,0.15
2008-07-30,5.61,7.7,0.15
2008-07-31,2.22,3.38,0.15
2008-08-01,5.64,7.96,0.15
2008-08-02,5.38,7.91,0.15
2008-08-03,5.62,7.87,0.15
2008-08-04,3.16,4.36,0.15
2008-08-05,4.73,6.59,0.15
2008-08-06,2.23,3.64,0.15
2008-08-07,4.85,6.58,0.15
2008-08-08,3.93,5.59,0.15
2008-08-09,7.95,10.52,0.15
2008-08-10,8.67,11.58,0.15
2008-08-11,5.81,8.01,0.15
2008-08-12,6.2,8.33,0.15
2008-08-13,6.7,9.25,0.15
2008-08-14,4.5,6.68,0.15
2008-08-15,5.01,6.88,0.15
2008-08-16,7.15,9.59,0.15
2008-08-17,6.23,8.59,0.15
2008-08-18,5.08,7.15,0.15
2008-08-19,5.78,7.93,0.15
2008-08-20,3.45,5.14,0.15
2008-08-21,3.56,5.45,0.15
2008-08-22,4.06,6.25,0.15
2008-08-23,6.53,9.12,0.15
2008-08-24,6.72,9.14,0.15
2008-08-25,7.38,10.11,0.15
2008-08-26,7.18,9.74,0.15
2008-08-27,5.72,7.65,0.15
2008-08-28,5.02,7.08,0.15
2008-08-29,2.99,4.49,0.15
2008-08-30,3.8,5.58,0.15
2008-08-31,4.14,6.04,0.15
2008-09-01,5.45,7.92,0.15
2008-09-02,6.74,9.38,0.15
2008-09-03,7.34,10.27,0.15
2008-09-04,2.72,4.27,0.15
2008-09-05,8.74,11.56,0.15
2008-09-06,7.51,10.27,0.15
2008-09-07,2.91,4.49,0.15
2008-09-08,4.38,6.2,0.15
2008-09-09,8.49,11.49,0.15
2008-09-10,8.7,11.87,0.15
2008-09-11,7.02,9.63,0.15
2008-09-12,3.82,5.65,0.15
2008-09-13,4.02,5.73,0.15
2008-09-14,4.34,6.63,0.15
2008-09-15,4.4,6.73,0.15
2008-09-16,4.45,6.67,0.15
2008-09-17,1.86,2.81,0.15
2008-09-18,3.91,5.79,0.15
2008-09-19,3.86,5.88,0.15
2008-09-20,3.91,6.55,0.15
2008-09-21,3.58,5.47,0.15
2008-09-22,4.59,6.82,0.15
2008-09-23,3.05,4.41,0.15
2008-09-24,2.23,3.33,0.15
2008-09-25,1.87,3.0,0.15
2008-09-26,3.37,5.55,0.15
2008-09-27,3.13,5.21,0.15
2008-09-28,2.97,4.89,0.15
2008-09-29,7.2,10.2,0.15
2008-09-30,9.66,13.09,0.15
2008-10-01,8.22,11.31,0.15
2008-10-02,7.43,10.51,0.15
2008-10-03,4.33,6.53,0.15
2008-10-04,7.03,9.72,0.15
2008-10-05,4.42,6.2,0.15
2008-10-06,5.73,8.52,0.15
2008-10-07,5.09,8.05,0.15
2008-10-08,3.27,5.52,0.15
2008-10-09,8.91,12.3,0.15
2008-10-10,6.09,8.58,0.15
2008-10-11,2.62,4.31,0.15
2008-10-12,3.23,5.07,0.15
2008-10-13,3.82,5.73,0.15
2008-10-14,3.34,4.76,0.15
2008-10-15,5.2,7.63,0.15
2008-10-16,4.49,6.89,0.15
2008-10-17,3.84,5.96,0.15
2008-10-18,5.52,8.15,0.15
2008-10-19,9.2,12.58,0.15
2008-10-20,9.51,13.13,0.15
2008-10-21,6.11,8.97,0.15
2008-10-22,5.97,8.87,0.15
2008-10-23,11.32,15.44,0.15
2008-10-24,7.16,10.27,0.15
2008-10-25,10.05,13.77,0.15
2008-10-26,6.77,9.72,0.15
2008-10-27,5.2,7.65,0.15
2008-10-28,5.52,8.21,0.15
2008-10-29,5.83,8.69,0.15
2008-10-30,7.88,10.41,0.15
2008-10-31,5.46,7.65,0.15
2008-11-01,5.05,6.88,0.15
2008-11-02,3.11,5.23,0.15
2008-11-03,2.78,4.08,0.15
2008-11-04,2.69,4.1,0.15
2008-11-05,1.29,1.93,0.15
2008-11-06,4.72,7.08,0.15
2008-11-07,7.63,10.64,0.15
2008-11-08,7.82,11.26,0.15
2008-11-09,8.68,11.77,0.15
2008-11-10,9.24,12.7,0.15
2008-11-11,6.64,9.87,0.15
2008-11-12,4.41,7.01,0.15
2008-11-13,6.41,9.34,0.15
2008-11-14,7.16,10.32,0.15
2008-11-15,3.63,5.95,0.15
2008-11-16,1.93,3.45,0.15
2008-11-17,7.45,10.39,0.15
2008-11-18,4.87,7.44,0.15
2008-11-19,6.16,8.69,0.15
2008-11-20,7.53,10.6,0.15
2008-11-21,7.45,10.33,0.15
2008-11-22,5.16,7.66,0.15
2008-11-23,10.89,14.77,0.15
2008-11-24,8.78,12.17,0.15
2008-11-25,4.61,6.9,0.15
2008-11-26,5.42,8.2,0.15
2008-11-27,6.66,9.28,0.15
2008-11-28,2.49,4.13,0.15
2008-11-29,3.56,5.3,0.15
2008-11-30,4.36,6.29,0.15
2008-12-01,4.26,6.62,0.15
2008-12-02,3.74,5.74,0.15
2008-12-03,4.97,6.55,0.15
2008-12-04,8.2,11.55,0.15
2008-12-05,6.55,9.62,0.15
2008-12-06,2.45,3.32,0.15
2008-12-07,4.49,6.58,0.15
2008-12-08,4.47,6.89,0.15
2008-12-09,5.39,8.37,0.15
2008-12-10,2.0,3.63,0.15
2008-12-11,2.62,4.27,0.15
2008-12-12,6.52,9.49,0.15
2008-12-13,4.12,6.17,0.15
2008-12-14,3.93,5.9,0.15
2008-12-15,4.58,7.23,0.15
2008-12-16,6.37,9.6,0.15
2008-12-17,6.63,10.16,0.15
2008-12-18,7.95,11.59,0.15
2008-12-19,8.75,12.41,0.15
2008-12-20,7.53,10.83,0.15
2008-12-21,7.72,10.98,0.15
2008-12-22,4.73,7.12,0.15
2008-12-23,3.34,5.6,0.15
2008-12-24,2.22,4.02,0.15
2008-12-25,2.6,5.22,0.15
2008-12-26,3.18,6.06,0.15
2008-12-27,3.89,7.3,0.15
2008-12-28,4.02,7.59,0.15
2008-12-29,4.58,7.5,0.15
2008-12-30,5.86,8.7,0.15
2008-12-31,5.38,7.94,0.15
2009-01-01,4.84,6.65,0.15
2009-01-02,4.39,7.2,0.15
2009-01-03,2.59,4.69,0.15
2009-01-04,1.95,3.66,0.15
2009-01-05,2.82,4.83,0.15
2009-01-06,2.16,3.72,0.15
2009-01-07,2.42,4.49,0.15
2009-01-08,3.66,7.23,0.15
2009-01-09,5.35,9.01,0.15
2009-01-10,10.73,15.08,0.15
2009-01-11,11.62,15.84,0.15
2009-01-12,4.6,7.34,0.15
2009-01-13,3.59,6.43,0.15
2009-01-14,9.27,12.82,0.15
2009-01-15,7.55,11.12,0.15
2009-01-16,7.1,10.16,0.15
2009-01-17,10.66,14.57,0.15
2009-01-18,8.67,11.93,0.15
2009-01-19,7.39,10.38,0.15
2009-01-20,6.83,9.84,0.15
2009-01-21,6.36,9.23,0.15
2009-01-22,6.87,9.62,0.15
2009-01-23,4.88,7.77,0.15
2009-01-24,6.12,8.9,0.15
2009-01-25,4.59,6.68,0.15
2009-01-26,5.37,8.08,0.15
2009-01-27,2.61,4.63,0.15
2009-01-28,4.51,6.02,0.15
2009-01-29,11.02,14.73,0.15
2009-01-30,7.04,10.12,0.15
2009-01-31,4.0,6.2,0.15
2009-02-01,6.3,8.86,0.15
2009-02-02,5.8,8.05,0.15
2009-02-03,5.91,7.94,0.15
2009-02-04,5.48,7.62,0.15
2009-02-05,7.2,9.62,0.15
2009-02-06,4.93,7.37,0.15
2009-02-07,4.15,6.14,0.15
2009-02-08,4.86,8.18,0.15
2009-02-09,3.33,5.02,0.15
2009-02-10,4.41,7.58,0.15
2009-02-11,2.62,4.05,0.15
2009-02-12,4.15,6.37,0.15
2009-02-13,2.3,3.18,0.15
2009-02-14,3.57,6.18,0.15
2009-02-15,3.88,6.01,0.15
2009-02-16,4.24,6.55,0.15
2009-02-17,2.91,5.13,0.15
2009-02-18,3.7,6.07,0.15
2009-02-19,2.7,4.3,0.15
2009-02-20,2.46,3.88,0.15
2009-02-21,5.07,7.73,0.15
2009-02-22,5.11,7.64,0.15
2009-02-23,2.94,4.76,0.15
2009-02-24,2.48,4.23,0.15
2009-02-25,4.88,7.51,0.15
2009-02-26,5.98,8.62,0.15
2009-02-27,5.11,7.23,0.15
2009-02-28,5.27,7.71,0.15
2009-03-01,5.09,7.96,0.15
2009-03-02,5.95,9.05,0.15
2009-03-03,6.3,8.57,0.15
2009-03-04,4.81,7.07,0.15
2009-03-05,4.49,6.86,0.15
2009-03-06,4.91,7.66,0.15
2009-03-07,8.61,12.05,0.15
2009-03-08,10.02,13.55,0.15
2009-03-09,7.75,10.75,0.15
2009-03-10,5.66,8.44,0.15
2009-03-11,6.66,9.45,0.15
2009-03-12,4.67,6.93,0.15
2009-03-13,7.77,10.59,0.15
2009-03-14,7.13,10.2,0.15
2009-03-15,4.83,7.34,0.15
2009-03-16,3.57,5.01,0.15
2009-03-17,4.57,7.27,0.15
2009-03-18,3.73,5.91,0.15
2009-03-19,4.41,6.19,0.15
2009-03-20,5.31,7.8,0.15
2009-03-21,3.77,5.62,0.15
2009-03-22,5.48,7.79,0.15
2009-03-23,7.93,10.78,0.15
2009-03-24,6.95,9.73,0.15
2009-03-25,8.84,11.82,0.15
2009-03-26,10.0,13.45,0.15
2009-03-27,8.59,11.43,0.15
2009-03-28,7.53,10.16,0.15
2009-03-29,4.91,7.28,0.15
2009-03-30,3.21,4.7,0.15
2009-03-31,2.81,4.11,0.15
2009-04-01,3.79,5.41,0.15
2009-04-02,3.77,6.01,0.15
2009-04-03,5.16,7.66,0.15
2009-04-04,5.48,7.91,0.15
2009-04-05,5.72,8.16,0.15
2009-04-06,6.24,8.74,0.15
2009-04-07,8.23,10.82,0.15
2009-04-08,6.93,9.41,0.15
2009-04-09,7.95,10.82,0.15
2009-04-10,3.91,6.11,0.15
2009-04-11,3.52,5.23,0.15
2009-04-12,4.67,6.23,0.15
2009-04-13,5.14,7.45,0.15
2009-04-14,5.23,7.54,0.15
2009-04-15,5.86,7.93,0.15
2009-04-16,6.8,9.12,0.15
2009-04-17,5.04,7.05,0.15
2009-04-18,3.96,5.55,0.15
2009-04-19,3.06,4.62,0.15
2009-04-20,3.14,4.72,0.15
2009-04-21,3.5,4.56,0.15
2009-04-22,6.71,9.12,0.15
2009-04-23,2.45,3.58,0.15
2009-04-24,3.33,4.4,0.15
2009-04-25,7.36,10.11,0.15
2009-04-26,5.1,6.86,0.15
2009-04-27,4.98,7.28,0.15
2009-04-28,2.81,3.89,0.15
2009-04-29,3.48,4.97,0.15
2009-04-30,3.48,5.23,0.15
2009-05-01,6.78,9.35,0.15
2009-05-02,4.86,7.1,0.15
2009-05-03,5.64,7.82,0.15
2009-05-04,8.08,10.65,0.15
2009-05-05,8.99,11.89,0.15
2009-05-06,9.23,12.42,0.15
2009-05-07,9.95,13.31,0.15
2009-05-08,8.94,11.93,0.15
2009-05-09,5.02,6.81,0.15
2009-05-10,3.29,4.92,0.15
2009-05-11,6.52,9.02,0.15
2009-05-12,5.32,7.64,0.15
2009-05-13,4.98,7.13,0.15
2009-05-14,2.88,4.01,0.15
2009-05-15,4.86,6.66,0.15
2009-05-16,7.88,10.61,0.15
2009-05-17,5.55,7.67,0.15
2009-05-18,6.33,8.53,0.15
2009-05-19,4.6,6.31,0.15
2009-05-20,3.1,4.65,0.15
2009-05-21,5.03,7.07,0.15
2009-05-22,4.62,6.47,0.15
2009-05-23,5.12,7.01,0.15
2009-05-24,4.56,6.6,0.15
2009-05-25,4.59,6.62,0.15
2009-05-26,7.05,9.76,0.15
2009-05-27,8.34,11.15,0.15
2009-05-28,4.03,5.68,0.15
2009-05-29,6.0,8.5,0.15
2009-05-30,4.54,6.45,0.15
2009-05-31,3.27,4.56,0.15
2009-06-01,2.66,3.73,0.15
2009-06-02,1.7,2.31,0.15
2009-06-03,3.77,5.41,0.15
2009-06-04,2.92,4.43,0.15
2009-06-05,5.29,6.83,0.15
2009-06-06,7.99,10.48,0.15
2009-06-07,5.41,7.52,0.15
2009-06-08,5.63,7.87,0.15
2009-06-09,3.19,4.26,0.15
2009-06-10,2.44,3.55,0.15
2009-06-11,2.48,3.62,0.15
2009-06-12,4.3,6.42,0.15
2009-06-13,4.98,7.41,0.15
2009-06-14,3.73,5.53,0.15
2009-06-15,2.01,2.8,0.15
2009-06-16,5.22,6.94,0.15
2009-06-17,7.33,9.75,0.15
2009-06-18,7.99,10.94,0.15
2009-06-19,6.94,9.55,0.15
2009-06-20,5.92,8.12,0.15
2009-06-21,4.24,6.23,0.15
2009-06-22,1.91,2.77,0.15
2009-06-23,3.45,4.88,0.15
2009-06-24,4.49,6.38,0.15
2009-06-25,4.56,6.34,0.15
2009-06-26,3.4,4.86,0.15
2009-06-27,3.45,5.09,0.15
2009-06-28,5.69,7.91,0.15
2009-06-29,2.84,4.38,0.15
2009-06-30,5.55,7.6,0.15
2009-07-01,2.8,4.05,0.15
2009-07-02,3.41,4.86,0.15
2009-07-03,5.18,7.32,0.15
2009-07-04,5.73,7.84,0.15
2009-07-05,4.89,7.05,0.15
2009-07-06,5.72,7.74,0.15
2009-07-07,6.64,9.16,0.15
2009-07-08,4.75,7.0,0.15
2009-07-09,3.66,5.32,0.15
2009-07-10,3.12,4.32,0.15
2009-07-11,6.27,8.55,0.15
2009-07-12,7.05,9.8,0.15
2009-07-13,4.9,7.22,0.15
2009-07-14,3.24,4.64,0.15
2009-07-15,4.33,6.16,0.15
2009-07-16,3.23,4.8,0.15
2009-07-17,6.78,9.15,0.15
2009-07-18,4.35,6.27,0.15
2009-07-19,4.59,6.58,0.15
2009-07-20,5.07,7.34,0.15
2009-07-21,7.01,9.49,0.15
2009-07-22,5.61,7.83,0.15
2009-07-23,4.81,6.95,0.15
2009-07-24,4.22,6.08,0.15
2009-07-25,5.21,6.93,0.15
2009-07-26,8.69,11.64,0.15
2009-07-27,6.48,8.97,0.15
2009-07-28,6.83,9.45,0.15
2009-07-29,4.81,6.76,0.15
2009-07-30,5.36,7.55,0.15
2009-07-31,8.47,11.41,0.15
2009-08-01,7.2,9.89,0.15
2009-08-02,6.09,8.27,0.15
2009-08-03,6.94,9.39,0.15
2009-08-04,6.53,9.06,0.15
2009-08-05,6.73,9.43,0.15
2009-08-06,4.09,6.08,0.15
2009-08-07,4.04,5.86,0.15
2009-08-08,4.22,5.84,0.15
2009-08-09,3.84,5.34,0.15
2009-08-10,4.74,6.78,0.15
2009-08-11,4.84,6.58,0.15
2009-08-12,4.2,6.16,0.15
2009-08-13,1.97,2.94,0.15
2009-08-14,6.97,9.38,0.15
2009-08-15,6.57,8.88,0.15
2009-08-16,6.66,9.12,0.15
2009-08-17,4.42,6.37,0.15
2009-08-18,6.51,8.93,0.15
2009-08-19,5.52,7.65,0.15
2009-08-20,6.99,9.57,0.15
2009-08-21,5.97,8.65,0.15
2009-08-22,5.66,7.82,0.15
2009-08-23,6.63,9.42,0.15
2009-08-24,6.16,8.71,0.15
2009-08-25,5.76,8.25,0.15
2009-08-26,6.82,9.45,0.15
2009-08-27,7.75,10.68,0.15
2009-08-28,8.41,11.6,0.15
2009-08-29,4.91,7.41,0.15
2009-08-30,5.62,8.08,0.15
2009-08-31,6.01,8.41,0.15
2009-09-01,6.12,8.52,0.15
2009-09-02,5.24,7.25,0.15
2009-09-03,6.88,9.57,0.15
2009-09-04,6.98,9.87,0.15
2009-09-05,6.35,8.93,0.15
2009-09-06,7.29,10.12,0.15
2009-09-07,6.38,8.78,0.15
2009-09-08,7.73,10.94,0.15
2009-09-09,2.81,4.3,0.15
2009-09-10,2.73,4.14,0.15
2009-09-11,2.49,3.66,0.15
2009-09-12,2.2,3.07,0.15
2009-09-13,2.76,4.18,0.15
2009-09-14,2.98,4.41,0.15
2009-09-15,4.13,5.88,0.15
2009-09-16,4.31,6.32,0.15
2009-09-17,2.39,3.51,0.15
2009-09-18,3.2,4.93,0.15
2009-09-19,4.01,6.16,0.15
2009-09-20,4.45,6.34,0.15
2009-09-21,7.69,10.58,0.15
2009-09-22,6.25,8.91,0.15
2009-09-23,5.01,7.55,0.15
2009-09-24,4.62,6.97,0.15
2009-09-25,4.71,7.26,0.15
2009-09-26,2.99,5.05,0.15
2009-09-27,3.84,6.17,0.15
2009-09-28,4.77,7.38,0.15
2009-09-29,3.51,5.52,0.15
2009-09-30,3.62,5.65,0.15
2009-10-01,3.15,5.16,0.15
2009-10-02,6.09,8.53,0.15
2009-10-03,7.7,10.78,0.15
2009-10-04,2.87,4.5,0.15
2009-10-05,3.29,4.93,0.15
2009-10-06,4.18,6.41,0.15
2009-10-07,2.16,3.6,0.15
2009-10-08,2.47,4.26,0.15
2009-10-09,5.61,8.7,0.15
2009-10-10,3.65,6.34,0.15
2009-10-11,4.42,6.71,0.15
2009-10-12,2.15,3.33,0.15
2009-10-13,2.41,4.02,0.15
2009-10-14,1.6,2.43,0.15
2009-10-15,1.96,3.06,0.15
2009-10-16,2.48,4.15,0.15
2009-10-17,2.78,4.4,0.15
2009-10-18,4.0,6.51,0.15
2009-10-19,8.37,11.39,0.15
2009-10-20,6.02,8.76,0.15
2009-10-21,7.59,10.64,0.15
2009-10-22,3.93,5.95,0.15
2009-10-23,3.96,6.4,0.15
2009-10-24,10.44,14.31,0.15
2009-10-25,7.82,10.97,0.15
2009-10-26,3.85,5.88,0.15
2009-10-27,7.5,10.62,0.15
2009-10-28,5.3,8.12,0.15
2009-10-29,6.98,9.75,0.15
2009-10-30,7.76,11.19,0.15
2009-10-31,5.17,7.99,0.15
2009-11-01,5.91,8.57,0.15
